,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",435.80(8.17),54.56(0.85),50.27(1.25),71.98(0.79),49.44(0.97),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",681.40(1.34),28.95(0.14),nan(nan),nan(nan),50.10(0.15),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",685.00(0.00),28.57(0.00),nan(nan),nan(nan),49.60(0.00),0.29(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",685.00(0.00),28.57(0.00),nan(nan),nan(nan),49.60(0.00),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",685.00(0.00),28.57(0.00),nan(nan),nan(nan),49.62(0.05),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",685.00(0.00),28.57(0.00),nan(nan),nan(nan),49.60(0.00),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",685.00(0.00),28.57(0.00),nan(nan),nan(nan),49.60(0.00),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",685.00(0.00),28.57(0.00),nan(nan),nan(nan),49.62(0.05),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",685.00(0.00),28.57(0.00),nan(nan),nan(nan),49.60(0.00),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",685.00(0.00),28.57(0.00),nan(nan),nan(nan),49.60(0.00),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",685.00(0.00),28.57(0.00),nan(nan),nan(nan),49.62(0.05),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",277.80(0.84),71.03(0.09),52.74(0.38),73.59(0.31),50.53(0.08),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",277.80(0.45),71.03(0.05),53.21(0.07),73.66(0.01),50.56(0.03),0.26(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",682.80(0.84),28.80(0.09),nan(nan),nan(nan),49.85(0.14),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",463.80(11.28),51.64(1.18),49.80(3.12),70.56(1.85),50.01(2.33),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",438.80(11.43),54.24(1.19),51.25(1.35),71.80(0.75),50.96(1.74),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",681.20(1.30),28.97(0.14),nan(nan),nan(nan),50.12(0.14),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",584.20(3.56),39.08(0.37),49.34(0.63),70.28(0.50),49.82(0.81),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",296.20(16.78),69.11(1.75),52.69(0.97),72.95(0.29),50.54(0.52),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",680.00(1.22),29.09(0.13),nan(nan),nan(nan),50.23(0.12),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",278.80(1.30),70.93(0.14),53.28(0.41),72.96(0.49),50.16(0.10),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",279.40(1.14),70.87(0.12),53.55(0.29),72.87(0.22),50.07(0.11),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",682.60(1.34),28.82(0.14),nan(nan),nan(nan),49.95(0.16),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",278.40(1.52),70.97(0.16),53.22(0.46),73.42(0.37),50.49(0.11),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",278.00(0.71),71.01(0.07),53.04(0.34),72.67(0.29),50.54(0.05),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",682.60(1.34),28.82(0.14),nan(nan),nan(nan),49.95(0.16),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",463.20(12.40),51.70(1.29),49.50(2.36),70.79(1.75),49.77(1.82),0.29(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",444.40(9.91),53.66(1.03),49.72(0.77),71.52(0.40),49.71(1.10),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",681.40(1.34),28.95(0.14),nan(nan),nan(nan),50.10(0.15),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",684.40(0.55),28.63(0.06),nan(nan),nan(nan),49.78(0.16),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",684.40(0.55),28.63(0.06),nan(nan),nan(nan),49.78(0.16),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",684.80(0.45),28.59(0.05),nan(nan),nan(nan),49.62(0.03),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",684.40(0.55),28.63(0.06),nan(nan),nan(nan),49.78(0.16),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",684.40(0.55),28.63(0.06),nan(nan),nan(nan),49.78(0.16),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",684.80(0.45),28.59(0.05),nan(nan),nan(nan),49.62(0.03),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",684.40(0.55),28.63(0.06),nan(nan),nan(nan),49.78(0.16),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",684.40(0.55),28.63(0.06),nan(nan),nan(nan),49.78(0.16),0.26(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",684.80(0.45),28.59(0.05),nan(nan),nan(nan),49.62(0.03),0.26(0.00)
