,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",31306.00(863.40),69.24(0.85),50.42(0.12),11.26(0.05),50.14(0.13),47.81(0.23)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",11360.80(0.84),88.84(0.00),nan(nan),nan(nan),50.00(0.00),47.99(0.16)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),48.03(0.31)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),47.90(0.18)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),47.95(0.39)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),47.80(0.09)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),47.70(0.17)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),47.72(0.12)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),46.60(2.10)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),44.50(0.11)
"{'T': 16, 'gamma': 3.191, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),44.22(0.39)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",11357.00(0.00),88.84(0.00),49.60(0.11),11.32(0.05),50.00(0.00),42.95(0.15)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",11357.00(0.00),88.84(0.00),49.57(0.05),11.29(0.02),50.00(0.00),42.27(0.27)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",11361.60(1.95),88.84(0.00),nan(nan),nan(nan),50.00(0.00),42.98(0.27)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",33249.40(960.40),67.33(0.94),50.01(0.29),11.19(0.09),49.95(0.25),42.67(0.20)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",33294.00(798.89),67.28(0.79),50.21(0.30),11.25(0.09),50.03(0.26),42.59(0.11)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",11361.80(1.48),88.84(0.00),nan(nan),nan(nan),50.00(0.00),42.69(0.23)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",47016.00(123.64),53.80(0.12),50.16(0.18),11.25(0.03),50.12(0.13),42.81(0.20)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",37750.00(590.43),62.91(0.58),49.86(0.24),11.10(0.09),49.90(0.14),42.32(0.46)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",11361.40(0.89),88.84(0.00),nan(nan),nan(nan),50.00(0.00),42.91(0.20)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",19649.00(6285.55),80.69(6.18),49.22(0.27),10.99(0.10),49.91(0.16),42.78(0.31)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",11947.40(47.18),88.26(0.05),nan(nan),nan(nan),49.96(0.02),42.50(0.37)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",11360.20(0.45),88.84(0.00),nan(nan),nan(nan),50.00(0.00),42.86(0.28)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",28411.80(3494.77),72.08(3.43),49.96(0.12),11.18(0.04),49.93(0.07),42.13(0.48)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",14404.00(568.83),85.85(0.56),nan(nan),nan(nan),49.94(0.05),42.66(0.19)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",11360.20(0.45),88.84(0.00),nan(nan),nan(nan),50.00(0.00),42.55(0.15)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",40831.20(3703.56),59.88(3.64),50.83(nan),11.47(nan),50.29(0.21),42.31(0.63)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",40545.60(3638.92),60.16(3.58),50.68(nan),11.40(nan),50.26(0.23),42.53(0.15)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",11361.00(1.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),40.95(2.85)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),40.59(1.81)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),39.28(0.20)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),38.79(0.13)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),38.80(0.42)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),40.00(1.25)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),41.73(2.50)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),42.41(1.81)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),44.26(0.18)
"{'T': 16, 'gamma': 3.191, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",11359.00(0.00),88.84(0.00),nan(nan),nan(nan),50.00(0.00),42.49(2.14)
