,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 36}",1670.00,47.75,46.99,49.10,49.97,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 0.01, 'n_feat0': 36}",1670.00,47.75,46.99,49.10,49.97,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 1, 'n_feat0': 36}",1670.00,47.75,46.99,49.10,49.97,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 36}",1670.00,47.75,46.38,48.40,49.97,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 0.01, 'n_feat0': 36}",1670.00,47.75,46.38,48.40,49.97,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 1, 'n_feat0': 36}",1670.00,47.75,46.38,48.40,49.97,0.58
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 0.0001, 'n_feat0': 36}",1367.00,57.23,50.85,52.72,57.09,0.45
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 0.01, 'n_feat0': 36}",1367.00,57.23,50.85,52.72,57.09,0.45
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 1, 'n_feat0': 36}",1367.00,57.23,50.85,52.72,57.09,0.45
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 36}",1563.00,51.10,48.30,50.25,51.71,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.01, 'n_feat0': 36}",1563.00,51.10,48.30,50.25,51.71,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 1, 'n_feat0': 36}",1563.00,51.10,48.30,50.25,51.71,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 36}",1608.00,49.69,47.88,50.17,50.93,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.01, 'n_feat0': 36}",1608.00,49.69,47.88,50.17,50.93,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 1, 'n_feat0': 36}",1608.00,49.69,47.88,50.17,50.93,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 36}",1639.00,48.72,47.67,50.00,50.67,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.01, 'n_feat0': 36}",1639.00,48.72,47.67,50.00,50.67,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 1, 'n_feat0': 36}",1639.00,48.72,47.67,50.00,50.67,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 36}",1666.00,47.87,46.96,49.38,50.06,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.01, 'n_feat0': 36}",1666.00,47.87,46.96,49.38,50.06,0.59
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 1, 'n_feat0': 36}",1666.00,47.87,46.96,49.38,50.06,0.59
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 36}",1670.00,47.75,46.98,49.18,49.97,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.01, 'n_feat0': 36}",1670.00,47.75,46.98,49.18,49.97,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 1, 'n_feat0': 36}",1670.00,47.75,46.98,49.18,49.97,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 36}",1670.00,47.75,46.63,48.87,49.97,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.01, 'n_feat0': 36}",1670.00,47.75,46.63,48.87,49.97,0.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 1, 'n_feat0': 36}",1670.00,47.75,46.63,48.87,49.97,0.59
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.0001, 'n_feat0': 36}",1356.00,57.57,50.87,52.64,57.44,0.46
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.01, 'n_feat0': 36}",1356.00,57.57,50.87,52.64,57.44,0.46
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 36}",1356.00,57.57,50.87,52.64,57.44,0.46
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 36}",1563.00,51.10,48.30,50.25,51.71,0.58
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 36}",1563.00,51.10,48.30,50.25,51.71,0.58
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 36}",1563.00,51.10,48.30,50.25,51.71,0.60
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 36}",1608.00,49.69,47.88,50.17,50.93,0.61
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 36}",1608.00,49.69,47.88,50.17,50.93,0.60
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 36}",1608.00,49.69,47.88,50.17,50.93,0.59
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 36}",1639.00,48.72,47.67,50.00,50.67,0.59
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 36}",1639.00,48.72,47.67,50.00,50.67,0.58
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 36}",1639.00,48.72,47.67,50.00,50.67,0.58
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 36}",1666.00,47.87,46.96,49.38,50.06,0.58
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 36}",1666.00,47.87,46.96,49.38,50.06,0.59
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 36}",1666.00,47.87,46.96,49.38,50.06,0.60
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 36}",1670.00,47.75,46.98,49.18,49.97,0.61
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 36}",1670.00,47.75,46.98,49.18,49.97,0.73
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 36}",1670.00,47.75,46.98,49.18,49.97,0.59
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 36}",1670.00,47.75,46.63,48.87,49.97,0.58
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 36}",1670.00,47.75,46.63,48.87,49.97,0.59
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 36}",1670.00,47.75,46.63,48.87,49.97,0.59
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 36}",1356.00,57.57,50.87,52.64,57.44,0.45
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 36}",1356.00,57.57,50.87,52.64,57.44,0.45
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 36}",1356.00,57.57,50.87,52.64,57.44,0.45
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 36}",1563.00,51.10,48.30,50.25,51.71,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 36}",1563.00,51.10,48.30,50.25,51.71,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 36}",1563.00,51.10,48.30,50.25,51.71,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 36}",1608.00,49.69,47.88,50.17,50.93,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 36}",1608.00,49.69,47.88,50.17,50.93,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 36}",1608.00,49.69,47.88,50.17,50.93,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 36}",1639.00,48.72,47.67,50.00,50.67,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 36}",1639.00,48.72,47.67,50.00,50.67,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 36}",1639.00,48.72,47.67,50.00,50.67,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 36}",1666.00,47.87,46.96,49.38,50.06,0.59
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 36}",1666.00,47.87,46.96,49.38,50.06,0.59
