,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 0.0001, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 47}",15971.00,84.31,49.09,11.02,50.11,16.53
"{'C': 0.0001, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 47}",15971.00,84.31,49.09,11.02,50.11,16.78
"{'C': 0.0001, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 47}",12249.00,87.96,49.91,11.21,50.00,21.15
"{'C': 0.0001, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 47}",12249.00,87.96,49.91,11.21,50.00,21.22
"{'C': 0.0001, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 47}",12249.00,87.96,49.91,11.21,50.00,21.33
"{'C': 0.0001, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 47}",11363.00,88.83,49.94,11.22,50.00,21.12
"{'C': 0.0001, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 47}",11363.00,88.83,49.94,11.22,50.00,21.34
"{'C': 0.0001, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 47}",11363.00,88.83,49.94,11.22,50.00,21.43
"{'C': 0.0001, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.94,11.22,50.00,21.19
"{'C': 0.0001, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.94,11.22,50.00,21.41
"{'C': 0.0001, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.94,11.22,50.00,21.27
"{'C': 0.0001, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.12
"{'C': 0.0001, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.35
"{'C': 0.0001, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.95,11.21,50.00,21.38
"{'C': 0.0001, 'C_bar': 1, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,21.11
"{'C': 0.0001, 'C_bar': 1, 'B': 0.7, 'reg': 0.01, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,21.31
"{'C': 0.0001, 'C_bar': 1, 'B': 0.7, 'reg': 1, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,21.33
"{'C': 0.0001, 'C_bar': 1, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 47}",11371.00,88.83,49.97,11.18,50.00,21.14
"{'C': 0.0001, 'C_bar': 1, 'B': 0.9, 'reg': 0.01, 'n_feat0': 47}",11371.00,88.83,49.97,11.18,50.00,21.35
"{'C': 0.0001, 'C_bar': 1, 'B': 0.9, 'reg': 1, 'n_feat0': 47}",11371.00,88.83,49.97,11.18,50.00,21.30
"{'C': 0.0001, 'C_bar': 1, 'B': 1, 'reg': 0.0001, 'n_feat0': 47}",15971.00,84.31,49.09,11.02,50.11,16.63
"{'C': 0.0001, 'C_bar': 1, 'B': 1, 'reg': 0.01, 'n_feat0': 47}",15971.00,84.31,49.09,11.02,50.11,16.86
"{'C': 0.0001, 'C_bar': 1, 'B': 1, 'reg': 1, 'n_feat0': 47}",15971.00,84.31,49.09,11.02,50.11,16.64
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 47}",12258.00,87.95,49.92,11.21,49.99,21.27
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.01, 'n_feat0': 47}",12258.00,87.95,49.92,11.21,49.99,21.04
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.01, 'reg': 1, 'n_feat0': 47}",12258.00,87.95,49.92,11.21,49.99,21.17
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 47}",11364.00,88.83,49.95,11.22,50.00,21.32
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.01, 'n_feat0': 47}",11364.00,88.83,49.95,11.22,50.00,21.11
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.1, 'reg': 1, 'n_feat0': 47}",11364.00,88.83,49.95,11.22,50.00,21.32
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 47}",11357.00,88.84,49.95,11.22,50.00,21.31
