,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 0.0001, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",218.00,96.39,47.95,30.36,94.25,5.12
"{'C': 0.0001, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",218.00,96.39,47.95,30.36,94.25,5.00
"{'C': 0.0001, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 7500}",218.00,96.39,47.95,30.36,94.25,4.97
"{'C': 0.0001, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",1366.00,77.40,5.96,17.91,63.96,20.26
"{'C': 0.0001, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",1366.00,77.40,5.96,17.91,63.96,20.13
"{'C': 0.0001, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",1366.00,77.40,5.96,17.91,63.96,20.27
"{'C': 0.0001, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",1894.00,68.67,6.03,17.92,50.03,19.88
"{'C': 0.0001, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",1894.00,68.67,6.03,17.92,50.03,20.08
"{'C': 0.0001, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",1894.00,68.67,6.03,17.92,50.03,19.95
"{'C': 0.0001, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,6.03,17.92,50.00,19.95
"{'C': 0.0001, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,6.03,17.92,50.00,19.98
"{'C': 0.0001, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,6.03,17.92,50.00,19.83
"{'C': 0.0001, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,6.03,17.92,50.00,19.63
"{'C': 0.0001, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,6.03,17.92,50.00,19.87
"{'C': 0.0001, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,6.03,17.92,50.00,19.69
"{'C': 0.0001, 'C_bar': 1, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,6.04,17.92,50.00,19.54
"{'C': 0.0001, 'C_bar': 1, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,6.04,17.92,50.00,19.30
"{'C': 0.0001, 'C_bar': 1, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,6.04,17.92,50.00,19.53
"{'C': 0.0001, 'C_bar': 1, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,6.15,17.92,50.00,19.35
"{'C': 0.0001, 'C_bar': 1, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,6.15,17.92,50.00,19.01
"{'C': 0.0001, 'C_bar': 1, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,6.15,17.92,50.00,19.19
"{'C': 0.0001, 'C_bar': 1, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",218.00,96.39,47.95,30.36,94.25,4.98
"{'C': 0.0001, 'C_bar': 1, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",218.00,96.39,47.95,30.36,94.25,4.99
"{'C': 0.0001, 'C_bar': 1, 'B': 1, 'reg': 1, 'n_feat0': 7500}",218.00,96.39,47.95,30.36,94.25,4.97
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",468.00,92.26,0.62,17.64,87.65,20.04
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",468.00,92.26,0.62,17.64,87.65,20.05
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",468.00,92.26,0.62,17.64,87.65,19.78
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",1890.00,68.73,0.63,17.55,50.13,19.70
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",1890.00,68.73,0.63,17.55,50.13,19.46
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",1890.00,68.73,0.63,17.55,50.13,19.62
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.63,17.55,50.00,19.54
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.63,17.55,50.00,19.23
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.63,17.55,50.00,19.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.38
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.27
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.36
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.12
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.44
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.16
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.62,17.51,50.00,19.05
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.62,17.51,50.00,19.19
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.62,17.51,50.00,18.97
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",23.00,99.62,53.14,32.96,99.39,4.97
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",23.00,99.62,53.14,32.96,99.39,4.95
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 7500}",23.00,99.62,53.14,32.96,99.39,5.11
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",468.00,92.26,0.62,17.64,87.65,19.85
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",468.00,92.26,0.62,17.64,87.65,19.96
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",468.00,92.26,0.62,17.64,87.65,19.67
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",1890.00,68.73,0.63,17.55,50.13,19.60
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",1890.00,68.73,0.63,17.55,50.13,19.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",1890.00,68.73,0.63,17.55,50.13,19.35
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.63,17.55,50.00,19.52
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.63,17.55,50.00,19.35
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",1895.00,68.65,0.63,17.55,50.00,19.52
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.47
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",1895.00,68.65,0.63,17.54,50.00,19.19
