,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.1, 'delta': 0.001}",339.80(5.72),40.18(1.01),30.31(0.35),27.70(0.32),36.09(0.42),13.25(0.16)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.3, 'delta': 0.001}",331.80(3.11),41.58(0.55),31.75(0.42),28.61(0.22),37.31(0.35),13.26(0.12)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.5, 'delta': 0.001}",328.40(4.16),42.18(0.73),32.76(0.57),29.19(0.29),37.88(0.83),13.23(0.10)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.9, 'delta': 0.001}",329.40(4.39),42.01(0.77),34.15(0.78),29.83(0.37),37.99(0.76),13.26(0.13)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.01, 'delta': 0.001}",383.20(14.45),32.54(2.54),28.93(1.95),27.09(0.82),32.28(2.45),2.12(0.04)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.1, 'delta': 0.001}",347.00(11.25),38.91(1.98),32.60(2.09),28.50(0.78),36.44(1.94),2.11(0.05)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.3, 'delta': 0.001}",327.40(8.73),42.36(1.54),34.76(1.70),29.75(0.82),39.12(1.91),2.10(0.03)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.5, 'delta': 0.001}",319.60(7.20),43.73(1.27),36.06(1.36),30.61(0.74),40.26(1.51),2.10(0.05)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.9, 'delta': 0.001}",312.80(6.06),44.93(1.07),37.63(1.13),31.52(0.57),41.32(1.21),2.15(0.09)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.01, 'delta': 0.001}",402.60(5.64),29.12(0.99),26.00(0.41),26.48(0.32),27.70(0.63),7.20(0.11)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.1, 'delta': 0.001}",342.20(3.63),39.75(0.64),32.26(0.74),28.52(0.29),35.95(0.73),7.20(0.13)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.3, 'delta': 0.001}",333.40(5.94),41.30(1.05),33.91(0.99),29.65(0.30),37.37(1.26),7.19(0.04)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.5, 'delta': 0.001}",327.80(2.95),42.29(0.52),35.06(1.07),30.25(0.34),38.31(0.52),7.22(0.08)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.9, 'delta': 0.001}",328.20(4.32),42.22(0.76),36.52(1.00),30.96(0.34),38.37(0.72),7.21(0.10)
