,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'forestSize': 5, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.9, 'delta': 0.001}",1933.60(14.28),57.97(0.31),47.81(0.43),37.57(0.12),49.47(0.34),27.10(0.13)
"{'forestSize': 5, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.01, 'delta': 0.001}",1829.20(2.95),60.23(0.06),46.11(0.10),36.65(0.09),49.72(0.05),62.58(0.42)
"{'forestSize': 5, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.1, 'delta': 0.001}",1833.20(4.21),60.15(0.09),46.15(0.10),36.77(0.11),49.70(0.09),62.49(0.43)
"{'forestSize': 5, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.3, 'delta': 0.001}",1872.40(6.80),59.30(0.15),46.73(0.17),37.13(0.09),49.39(0.13),63.33(0.51)
"{'forestSize': 5, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.5, 'delta': 0.001}",1899.20(6.53),58.71(0.14),47.06(0.21),37.28(0.05),49.37(0.14),62.26(0.21)
"{'forestSize': 5, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.9, 'delta': 0.001}",1937.60(4.45),57.88(0.10),47.43(0.23),37.46(0.06),49.32(0.10),62.81(0.70)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.01, 'delta': 0.001}",1835.20(3.03),60.10(0.07),46.37(0.22),36.62(0.29),49.63(0.07),47.98(0.79)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.1, 'delta': 0.001}",1841.00(2.35),59.98(0.05),46.40(0.21),36.73(0.24),49.58(0.06),49.81(2.74)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.3, 'delta': 0.001}",1879.80(5.89),59.13(0.13),46.89(0.21),37.05(0.24),49.28(0.13),52.09(2.05)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.5, 'delta': 0.001}",1910.40(4.72),58.47(0.10),47.20(0.23),37.23(0.23),49.18(0.10),51.33(1.82)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.9, 'delta': 0.001}",1939.40(10.01),57.84(0.22),47.58(0.27),37.45(0.21),49.34(0.19),50.91(3.33)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.01, 'delta': 0.001}",1833.40(2.88),60.14(0.06),45.94(0.10),36.41(0.05),49.65(0.07),219.69(3.49)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.1, 'delta': 0.001}",1838.80(1.30),60.03(0.03),46.00(0.14),36.58(0.09),49.60(0.03),222.60(1.55)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.3, 'delta': 0.001}",1878.00(4.18),59.17(0.09),46.54(0.15),36.90(0.13),49.30(0.08),221.91(1.30)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.5, 'delta': 0.001}",1910.20(4.60),58.47(0.10),46.88(0.16),37.06(0.15),49.13(0.10),234.04(12.42)
"{'forestSize': 10, 'replacementInterval': 5, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.9, 'delta': 0.001}",1946.40(2.30),57.69(0.05),47.29(0.17),37.28(0.14),49.15(0.07),223.07(8.84)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.01, 'delta': 0.001}",1831.00(3.74),60.20(0.08),46.39(0.26),36.69(0.19),49.71(0.07),32.36(0.14)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.1, 'delta': 0.001}",1834.20(4.15),60.13(0.09),46.44(0.20),36.87(0.17),49.73(0.09),32.14(0.11)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.3, 'delta': 0.001}",1871.20(5.45),59.32(0.12),47.06(0.27),37.30(0.18),49.45(0.10),32.19(0.09)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.5, 'delta': 0.001}",1897.20(6.98),58.76(0.15),47.41(0.35),37.49(0.21),49.49(0.18),32.45(0.15)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'oldest', 'alpha': 0.9, 'delta': 0.001}",1938.60(5.18),57.86(0.11),47.80(0.41),37.70(0.23),49.36(0.11),32.44(0.08)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.01, 'delta': 0.001}",1828.40(2.07),60.25(0.05),46.06(0.16),36.54(0.13),49.73(0.04),116.22(0.19)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.1, 'delta': 0.001}",1832.80(2.17),60.16(0.05),46.02(0.19),36.66(0.16),49.70(0.04),116.17(0.35)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.3, 'delta': 0.001}",1872.80(2.49),59.29(0.05),46.56(0.19),37.02(0.13),49.38(0.07),115.55(0.71)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.5, 'delta': 0.001}",1904.40(5.46),58.60(0.12),46.92(0.20),37.17(0.12),49.23(0.11),120.70(3.02)
"{'forestSize': 10, 'replacementInterval': 10, 'replacementChance': 0.7, 'windowSize': 20, 'updateStrategy': 'random', 'alpha': 0.9, 'delta': 0.001}",1931.00(4.42),58.02(0.10),47.35(0.21),37.39(0.11),49.44(0.10),119.12(4.01)
